reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOGfJx8VqyjtfiDVlBIaeD7PWfWyGIPNy_v25rv87kxo9R_-n3YsssXaGzrDaQ6865RLRCJW4FtXxJaLoA,Sonya Rivers-Medina,https://play-lh.googleusercontent.com/a-/AOh14GhAW3BdwYd8PYjK8Er2GpuDaxPRvm2LlpOVVhvunA,Best GTD based task list app EVER. Worth every penny!,5,3,5.6.0.8,03/11/2020 08:02,Glad to hear that Any.do is helping you stay productive! Hope you will share the app with your friends and family so they can have their productivity boosted as well! ;),04/11/2020 09:38,most_relevant,com.anydo
gp:AOqpTOGpE3dfPQFCyNB1rBlwZFqfUOHCg0BnN2ccLhsacJF5kqkUxfXqCNsxw_wApRHz7FN5gJikvcu0xSwRNQ,Maurya Sanjay,https://play-lh.googleusercontent.com/a-/AOh14GiS1hRHxsszw2GwoPFcrfsmTh8ITRbNUhPCh-B6X2Y,Flawless app I'm using the premium version and it's really flawless,5,0,5.7.0.20,11/01/2021 05:08,,,most_relevant,com.anydo
gp:AOqpTOEppk4ged3O5r1dupZgj2m2tQXSMjJ47iMks4ddEpLDIIIxssQ_BWlvpkheMae8HlrkCzOTvVgtgFLCnQ,Nick Johnson,https://play-lh.googleusercontent.com/a-/AOh14GiWVovJJFhQDNVjbrQb7cSlBX6E8CSgz8KwyW1NQg,"This is a great app for anyone needing to organise their day. I use it for work and personal stuff and it works really well. Also big thanks to the support team there, i had an issue with logins (my fault) and they sorted it with no fuss , very impressed.",5,19,5.6.0.7,03/11/2020 17:12,"Thank you Nick, our Support team is always happy to assist :) We hope you will share the app with your friends and family so they can try it out too ;)",04/11/2020 10:02,most_relevant,com.anydo
gp:AOqpTOFM0oX1BDQb0jC0p9JvXsNUM5t7iVNbot5j6FbwYbvsxkDMl-FOIKby3_ehwIsa_c8ldfl3tNZrfLSbRQ,Raman Singh,https://play-lh.googleusercontent.com/a-/AOh14GgFEX3-3hdaibyNhvc6P1DBfi-w75plZSVvt73h2g,A great application for managing your tasks.,5,0,5.7.0.20,06/01/2021 11:24,,,most_relevant,com.anydo
gp:AOqpTOEuFXljJX_HpR5TwOG0rZif0at---lYZmKAxdwlEpNxNyzdEf4XxCturNb8UlMkU4LOyCncCG9kS5nbKg,coop zoop,https://play-lh.googleusercontent.com/a-/AOh14GisRJ49W8VeJGjt6_XhKdZqoo01Bw3J_fYyu4Gsuw,"This still works pretty well, but I'm not a fan of the updated widget not listing tasks chronologically. Edit: Nevermind, the sort order can be changed through the app. Thanks to the dev who pointed this out to me. You and your app have been helpful :)",5,19,5.6.0.7,31/10/2020 02:00,Thanks for updating your review! We really appreciate the support! ðŸ˜„,02/11/2020 09:12,most_relevant,com.anydo
gp:AOqpTOHg5Q6JlMUiGncx_4gkOnoxcOVZGo7ZL-A3kAJd4pWVgydGEwHZ6nGkABIt0un-wP471YIql4UkRRg0TA,Michael j Pickup,https://play-lh.googleusercontent.com/a-/AOh14Gj8rDct_TVHfaYgRnWk5VWlpeNedz-6LaD4GHgo6Cs,"Great app,,, keeps me organised.",5,0,5.6.0.8,12/11/2020 20:04,Glad to hear that Any.do is helping you stay organized! Hope you will share the app with your friends and family so they can have their productivity boosted as well! ;),15/11/2020 10:06,most_relevant,com.anydo
gp:AOqpTOEFFWcLDLVOC8nxnJNWUjZZpeQUcnZfci4akRbeTOHgiBnlj8e45EAC_VjS_0jWb_cw3_xhJUpcsSUVSQ,Ramzi Mamadasanov,https://play-lh.googleusercontent.com/a-/AOh14GiFpsMK-qSYr5-0A_6WO3XqqQRooQDLbbzHkiAE,"Nice app, recommend you. Has got dark mode.",5,0,5.7.0.20,27/12/2020 07:19,,,most_relevant,com.anydo
gp:AOqpTOGTFfT1DJc0BRoNUtpBapZQKBOCj0n5A80IRg9ZAtCusdHGM7iUA-blelAxML73MGuVccSlVyFOzdk9ig,Juma Al Sulaimani,https://play-lh.googleusercontent.com/a-/AOh14GgizOKWRQ0By0NLpQcRbLs1Ji4jrZFhQ8P-124TSDA,Excellent app. I like the design and it helps in making things done on time. The integration with many other apps has played major role in my daily life. I personally use the whatsapp integration feature. Thank you for the creativity.,5,8,5.6.0.6,24/10/2020 10:47,Glad to hear that you're enjoying the features and that Any.do is helping you stay organized! We hope you will share the app with your friends and family so they can try it out too ;),25/10/2020 12:09,most_relevant,com.anydo
gp:AOqpTOH9N0UHfI2t1s8XwWzn9FPvURfR1675eLCvmLgrKxEcPfslqDXNdAT2nWqKwnGeYmnC4kvuVdSxj7K2NA,Artis OzoliÅ†Å¡,https://play-lh.googleusercontent.com/a-/AOh14GgqwHfeFb0z5sjn6NZ7DtxneTbmeWPilB2O7X59UbA,"Been using it for years and planning everything in this app - from work to home payments. As a premium user I really enjoy the lightning fast support, which solves the rare issue that might occur. Five stars!",5,9,5.6.0.6,21/10/2020 07:07,,,most_relevant,com.anydo
gp:AOqpTOF9ZsdU3bcev7hWm2kOQ6N6cTKULxjdKN-UPmk9BHvMSYEktwGBkQ0l8z2XXvNzlwetwbz4rz7RmEMC1A,Patricia Humphrey,https://play-lh.googleusercontent.com/a-/AOh14Gh5n1oP3F3vLUVeBv52mcDdjfDpXMC6zDHq7suN3w,I love this app and use it in preference to my inbuilt calendars because it is so user-friendly and reminders really stand out. It does not seem to have any impact on my overall storage either - getting to be a problem for me. Really useful.,5,8,5.6.0.7,29/10/2020 10:46,Glad to hear that you're enjoying the features! We hope you will share the app with your friends and family so they can try it out too ;),01/11/2020 09:20,most_relevant,com.anydo
gp:AOqpTOGUaAYkuYk8ezXH_qVTw1CEsQh5hDy30IeBLxDvEE-HPfRwIhO3VG_LfozyitqLwxCFI9RMS9SU6orFHg,Genevieve Sepulveda,https://play-lh.googleusercontent.com/a-/AOh14Gjj7Hiya6pFF5t-Lic--zRZtFoYmQ3EEPL6X8cdmQ,Been using this for 2 years now. So helpful!,5,1,5.7.0.20,18/12/2020 22:48,,,most_relevant,com.anydo
gp:AOqpTOFgcxqI9OkggP3Csp5ak8MEDwKkICSWDEnJsLmBWYUeb9_alOJIwsCDYY6ZhZRSmyM0BNOuKLK7LbIdNw,Tyler Fletcher,https://play-lh.googleusercontent.com/-vALQvVLPrYY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnRvaiRBkOIppMD0SIM1SHGtOMqOQ/photo.jpg,This app is awesome. I am currently using the free version and it had everything I need. It truly makes it easy for you to stai organized and not lose tracks of priorities.,5,15,5.6.0.6,27/10/2020 17:44,Glad to hear that Any.do is helping you stay productive and organized! Hope you will share the app with your friends and family so they can have their productivity boosted as well! ;),28/10/2020 09:33,most_relevant,com.anydo
gp:AOqpTOG5VaTICsXfC9llJ_8Hk7zPTlSFVcxaKLQ3CPSBLwTPDVTXu4X1eFKrMx_EuM5ltCot0alg6rOGz5t05Q,N Hello,https://play-lh.googleusercontent.com/a-/AOh14GiIcaGpw-_wJK1u2ZzTTJ_iBzHmR6mvbYEZNGnL8A,"Very useful. I think it's best for a day-to-day use, but I'm particularly impressed with the grocery list function period really dig it! And it's really cool that it sinks with my calendar!",5,3,5.6.0.6,17/10/2020 16:56,Glad to hear that you're enjoying the features and that Any.do is helping you stay organized! We hope you will share the app with your friends and family so they can try it out too ;),19/10/2020 08:09,most_relevant,com.anydo
gp:AOqpTOFNkbF6yZ0vUiwK7B9hCyoBLG8X5ud0PpyjswJp31DS6aKsKrtXUpKp-WOsv8_ofo8p6TKhdtb5O6LCCA,Duarte Sena,https://play-lh.googleusercontent.com/a-/AOh14Gj4ZrxcrmKTRJtEQRQOfKghLid6AAi5pe2WIgxDCQ,Very practical and user friendly,5,0,5.6.0.8,17/11/2020 10:43,Thanks for your review! We really appreciate the support! ðŸ˜„,19/11/2020 09:49,most_relevant,com.anydo
gp:AOqpTOHwUzr9PMxzLMaGMi2rGzNlALW-2cti5Qf-Nvqq-i-QeaRkCWfxFxaTU73_-aJFGN4gowQ2SWMeSA4qyw,Eryu Xia,https://play-lh.googleusercontent.com/a-/AOh14GjdD29ssbNcYXYAsh-kwMS1MOgwyPoUTNGudZK3RG8,Thanks a lot for the reply! It's working great again like before!! ðŸ˜„ðŸ˜„ (Small suggestion: maybe make this fact more obvious from the app UI or provide sort order as an option for the widget ðŸ˜€) Thanks again!,5,6,5.6.0.6,22/10/2020 17:23,"Please note that the display of the Android widget relies on the display of the native app. Therefore, in order to sort the widget by timeline- simply go to the ""All Tasks"" view in the main app, and change the sorting from 'List' to 'Time' under the menu on the top right corner :) For any questions please contact us at - www.any.do/contact_form.",22/10/2020 10:50,most_relevant,com.anydo
gp:AOqpTOG6FolacmeS9AlAWGJAOi013of3k3telKvy578uElhPq0qvT66b6MGo5Ty3zLT48oMG5qzqGdHjBksLZg,No AlsoNo,https://play-lh.googleusercontent.com/-dPJ9dwmHqJM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn_cvBFFHNvnSB3e2Nz3JjIk3bv1A/photo.jpg,Excellent Features. Found what I needed,5,0,5.7.0.20,03/01/2021 21:38,,,most_relevant,com.anydo
gp:AOqpTOFGsFs0Suaau4Czatqr_C9iBhNEdi5A6-EMuaK2WASdizoKlDQdcaQj8nFyY2Yx-9RPllKY8NVKHMUT4Q,Leon,https://play-lh.googleusercontent.com/a-/AOh14Gg_51NCjgtHdAoN8Mf114lUQ8gFk8cGvSGqQBy-iw,"This app is amazing, changed my life. I'm doing 3x tasks daily since I installed the app, I can't be lazy. The pro version is expesive for a student in my country.",5,4,5.6.0.7,27/10/2020 09:46,"Glad to hear that Any.do is helping you stay organized and productive! We ensured that Any.do would be fairly priced by basing our cost on standard business models for the industry. If you don't want to upgrade, then you can continue to use Any.do for free for as long as you would like.",28/10/2020 09:20,most_relevant,com.anydo
gp:AOqpTOE_8mBmlW2G-H75NAYCcvl1A2jT81MwC6ONVxT1he1WdfMMUz6_P8cIhUXKkii7ErbdxGWhyaMpuye-5g,Samantha Dapiran,https://play-lh.googleusercontent.com/-Z7u_KNmrMrc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnJtvFfIxLUF7C0hsnAw3OOXNK2FQ/photo.jpg,I began using this app 18months ago after having a baby and feeling that i was never feeling organised. It has been a game changer in helping me schedual all of the little things and keeping me on track,5,2,5.6.0.6,23/10/2020 07:34,Glad to hear that you're enjoying the features and that Any.do is helping you stay organized! We hope you will share the app with your friends and family so they can try it out too ;),25/10/2020 11:56,most_relevant,com.anydo
gp:AOqpTOHHj18vr2okWUvO0-qkVy1aYDlcOLXJLoLugCzw0bXkiSLBo1ftxUwVOeWif6lISUt19XO2Hsm6VYLq2g,Surbhi Sahu,https://play-lh.googleusercontent.com/a-/AOh14GgvECAFpi1amsXrbPXdNSamh1ic_2Iq6SYBNF3FnAs,Amazing app! Just one suggestion please please add feature of setting time in subtasks as well. It would be a really great feature making the app more wholesale!!,5,2,5.6.0.6,21/10/2020 11:48,,,most_relevant,com.anydo
gp:AOqpTOES4xTSz3DKFAUjOm8kuXswiNemWb-85ltNXMIqVw-7aUIROKJtNwSvKporbgxPC6ebfeAx4JPbjXQnAg,Anthony F. Norris,https://play-lh.googleusercontent.com/a-/AOh14GhJI2J_udStDM9NLcuG7B44oUO7b6ROy7qOT0jP2jk,"Excellent customer service and very reasonable staff. They tried to reach me within a week, their responses were very clear and not once did they blame me for any issues I had run into. Overall, a great experience. The app itself is nice as a To-Do list or to organize your numerous tasks by due date, categories as well as location.",5,290,5.6.0.6,13/10/2020 08:22,"We work hard to make Any.do the best that it can be! Thanks for sharing, and make sure to spread the word to your friends and family so that they can have their productivity boosted as well! :)",14/10/2020 08:18,most_relevant,com.anydo
gp:AOqpTOGFhCE41T3hOVEHv0W-RtB9f6FdBLAioY6v2BREcWlwq8u3zlOYZAmVvEwushioJNTlg6QYvGcQzX2c6Q,Megha Saxena,https://play-lh.googleusercontent.com/a-/AOh14GiZ3JvVr6lp06BjJp5sctFgdQ0WH8eXVMeYNwIuKg,"An app for a super-organized life! I've been using Any.Do since the last few years and it's enabled be to do more with my time, because I'm no longer forgetting things or creating mental tabs for remembering things. I just feed it in the app and go about my life, taking one task at a time. Any.Do has been a great companion for both work and personal life tasks management. I thoroughly love the app. Three cheers to the creator! ðŸ¥‚",5,15,5.4.0.6,15/09/2020 04:41,,,most_relevant,com.anydo
gp:AOqpTOFyljQ9oGZVx8OnizCuejlKV9K6Y41ckTaixHvxlOII07cicanA_yMe7WFFlK6mj-wqY3HpBR5lClxcvA,apurv,https://play-lh.googleusercontent.com/a-/AOh14GiVuDyZ1nq2fKaWLIuRxHcK5PDzTfpTRZ5yE1_Zfw,homescreen widet of this app is all i needed! exceptionally good app,5,1,5.7.0.10,05/12/2020 05:13,"Glad you're enjoying the widget, and we hope you will share the app with your friends and family so they can try it out too ;)",08/12/2020 12:32,most_relevant,com.anydo
gp:AOqpTOGHpMPCM1pEwIgEsd81DLXJOzy500zwwRttqZ70B8i73SNDDDFrR2p1-GdU0f-TN_fnZPPtILOykJcCLw,Aleksandr Pogosov,https://play-lh.googleusercontent.com/-sksYxU6lGu8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmSfNU772XhzYlORU6IELXVENhDqA/photo.jpg,"Best among all other similar applications that I had, thank you !",5,2,5.6.0.8,30/10/2020 08:32,"Thanks for sharing, and make sure to spread the word to your friends and family so that they can have their productivity boosted as well! :)",01/11/2020 09:29,most_relevant,com.anydo
gp:AOqpTOF3GsGLw6ZSBouEN6E5cAxBq_0Y8YgCJCsjdTXx9A5R29VwrWWkbGAc30lZaBb0Pb7qXcHq9fDqaZnbLQ,Ninya Racho,https://play-lh.googleusercontent.com/a-/AOh14Gh9Uy7fXqis9ItLtqsynDLfXNDn9EbXZlbtQnbQ,"So far one of the easiest to use Task list I've tried. Overall great app! If I see myself still using it 3months later, I'd totally consider getting the Premium.",5,6,5.6.0.7,02/11/2020 14:21,"We really appreciate the support, and we hope you will share the app with your friends and family so they can try it out too ðŸ˜„",03/11/2020 11:10,most_relevant,com.anydo
gp:AOqpTOF4RbJKps_bc9ZzlaGgJMBAYRccmp42O_AJAZNsVLPVVeWnI9KXBv7nX1_W6dZFcWwPZKHAx7lQzCJGEQ,Amit Dey,https://play-lh.googleusercontent.com/a-/AOh14Gi3qY4esojt6kaGe3nZOHUjLXdPUCU3q51FYsrFSw,Super easy to use.,5,0,5.7.0.20,15/01/2021 11:35,,,newest,com.anydo
gp:AOqpTOEnYLXx8Tw0kfa9cFg0kpRRXlXboraCdJJRTr8TKipW9HxlHFZ3J0oibZmD98Ywxemb1YeS2e-ByhcYtg,Reza Bastani,https://play-lh.googleusercontent.com/-BIwyPr4_7xU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm7TMpEcI7OQry5Gtd8BsqswBPc5A/photo.jpg,ÙÙˆÙ‚ Ø§Ù„Ø¹Ø§Ø¯Ù‡ Ø²ÛŒØ¨Ø§ Ø¬Ø°Ø§Ø¨ Ùˆ Ú©Ø§Ø±Ø¨Ø±Ø¯ÛŒ ðŸŒ¹ðŸŒ¹ðŸŒ¹ðŸ‘ðŸ‘ðŸ‘,5,0,,15/01/2021 07:25,,,newest,com.anydo
gp:AOqpTOEGIqfKlGlFFsILQ8G6IXh_0rO3JhxvUAR2ZKY2K3pE-yaEBJvuVnGLZzZZIoGPYf8Tni9ZTsWNqswNDA,Sankar Kumar,https://play-lh.googleusercontent.com/-ahHGPp7j3_4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl6Apr23gn_dac75GVWBKhXMG7ktA/photo.jpg,Google8657,5,0,,15/01/2021 02:05,,,newest,com.anydo
gp:AOqpTOH79WdTFuMPryr_Sm6NbOFK2_v8bE-WCUVPPCG3E643Cb_I7n_FB4ydMxFUyJM45gv14C9AvxoNTU9wqw,Henry Chukwuemeke,https://play-lh.googleusercontent.com/a-/AOh14GjdVfozK9lmB3NmIpXJx6aM_oP3V9TNmdvIfhb48Q,Very nice to use and need more information about the app,5,0,,14/01/2021 19:18,,,newest,com.anydo
gp:AOqpTOEKTg4062GXtrBJqnOaq4N2fZCpRDV8vAFKYLWQzpYTHdc9H3FXubudkHX80M_zfO4XSW6r8QRo7Hf1DQ,nababjada hero,https://play-lh.googleusercontent.com/-HABZuXQ-6Uo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnVC3o7gqPoPVhRe545cJgEhEnxPA/photo.jpg,Ok,5,0,,14/01/2021 18:17,,,newest,com.anydo
gp:AOqpTOFuHiwcoHq1w1iFAwi7IwHQWvJotIgb9bWjLRBla80A2wbI4H-9nyWFpNJHZ53wo7yT554j2dKhEu4YUQ,Joanna Heselwood,https://play-lh.googleusercontent.com/a-/AOh14GgCywvnJs7hEE69HuCMtKz1mWYiNIcoce0ridqJzA,Very good and technical support was excellent.,5,0,5.7.0.20,14/01/2021 12:40,,,newest,com.anydo
gp:AOqpTOHiul6nRctIdOvIWDI8_WO-fOYBZ5h3o5OGJhtYOoMvZO86A_9CHoa7VfibM_FU55IgPkiI-kHpYgO3Zw,Azad Sobhan,https://play-lh.googleusercontent.com/a-/AOh14GhsUo2Qp6Q3urb6fTUr7SzD7JQpUepP3xVOuaM9cA,Good,5,0,5.7.0.20,14/01/2021 10:08,,,newest,com.anydo
gp:AOqpTOFtUIGFJIQCoD8IXcvYvwBUyZxuNT7dcS5l8z8eZ58xhX92H16yaWW6EuARuJEDTiY9hmZul5GmCMhdXw,Uttam Singh,https://play-lh.googleusercontent.com/-F8FUG7JYNPI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckZO1MEZWpftXn1QTsNGJGoxJGMpQ/photo.jpg,Amazing App,5,0,5.7.0.20,14/01/2021 09:33,,,newest,com.anydo
gp:AOqpTOHuiihKgLJmeD10Wc24hMw_h3eCJk8MtNvo97KZlcAor-0SCnenUDY15gjEDgIvpEYmisElQTXJ4UOU4A,Karen Bach,https://play-lh.googleusercontent.com/a-/AOh14GjQGrbYXryI_rS2QxLVzESxoJfo9tQG2s8np3BHxg,"This first ""to do"" tool I am still using 3 weeks in. Linked it to WhatsApp, Gmail. Calendar. Hubspot - really good",5,0,5.7.0.20,14/01/2021 09:28,,,newest,com.anydo
gp:AOqpTOGt0era5bcM3uWrZcyhrRKWZqRc8BnMnkNgEavNCRK-CnA0eQNM5365Owozc985iYa_3JHrF5Ngj_zAqA,Nive Nive,https://play-lh.googleusercontent.com/-gvrhgUZ4BYs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm5qi3FWi8Rpy4GWaqb7tzIqzmRqA/photo.jpg,Fantastic,5,0,,14/01/2021 05:58,,,newest,com.anydo
gp:AOqpTOEk8dUsVsIZbrmOIWEPuq-GreC8ZVn7jh7USWl8wzXfkFBDU9XL1IPq_1bsNAKS_USL92DJKZoqce88YA,hamza sabri,https://play-lh.googleusercontent.com/a-/AOh14GiJYeYJTKxX4CiVnOneUpf-EL_1aPYc4hCTfjKF,Amazing app,5,0,5.7.0.20,14/01/2021 00:54,,,newest,com.anydo
gp:AOqpTOG2_cBbmXUPfnG3Xbu63uZ4VHGgW2Nrt89Kq1uOOhjJyIKeGFi0XSXZeZWdX9KIkFT28nHXgDSz4MLnYQ,Dennis Riungu,https://play-lh.googleusercontent.com/a-/AOh14GisD_WlsNl8l2_XHXxpWU01yFP4GNVy5Mk8y-QWS8c,You made me a to-do list person. Thanks.,5,0,5.7.0.20,13/01/2021 14:26,,,newest,com.anydo
gp:AOqpTOFOJp-grqOnxiechrHaz6FB6BWXAVV5qsMu5CnlqAkAE-pabfvRHeujLNTVf1j938qOZCxAsSBJCslecA,Anton Britto,https://play-lh.googleusercontent.com/a-/AOh14Ghm7eKTncIjuAyOA7vzM5_rewPAkKDXgfAODvh3BA,"Good app,easy",5,0,5.7.0.20,13/01/2021 12:55,,,newest,com.anydo
gp:AOqpTOE30a9wwVw6aZGX-bppHdc1xYGifoCXFgpmNm0caMoPeULE8lrUTxTUjoJUKtYhSB2qvQdWy6A-8t5Dug,Ronnie Ganguly,https://play-lh.googleusercontent.com/a-/AOh14GgxqPAgAWpwYw8MUSpmvSBOOl2HbefM4YA5wNxR2g,Its really good. There are features i wish you would add like due dates along with reminders. I've only been using it for a week and get the feeling I might switch back to Microsoft To Dos. Overall good experience. Better than many others.,5,0,5.7.0.20,13/01/2021 12:22,,,newest,com.anydo
gp:AOqpTOH5NtQJpJHGGI-ScuQv0bOGnB85TF1ec3M-tSceUUSbE3mM9vwdQYcjOgvqnKwkFHiu_gapKonesSnQig,Adwoa Aqua,https://play-lh.googleusercontent.com/a-/AOh14GhQF-RV7gbfY9SLigeLbly9XHqXmGSNlLN1hQ4S,"Very good, detailed app.. Thanks",5,0,,13/01/2021 11:51,,,newest,com.anydo
gp:AOqpTOGIjSzLVmp2_3mpRd1bIWy6_V76JOg72s5GXUR8xE09SDYcMOlZuu44vYX47oUijSBR_FZwHFbm0LAqew,Skywaytravels Haroon,https://play-lh.googleusercontent.com/a-/AOh14GhTkqpLNpKqh9UAzxrCHvFzSI7i7LMllwEuJi9QSw,Good,5,0,,13/01/2021 04:50,,,newest,com.anydo
gp:AOqpTOFQ4PBB9C2Zrp2mYLHs7OEB3kwko3RtMMWeopNKe55sMfnHg2DN21GiaPxknEBPfTYkOKXqW_6Otidu5Q,The Study GALAXY,https://play-lh.googleusercontent.com/a-/AOh14GjSspVG7rv-o9r0KbunsNvSDOnE4CRW54gds-io,Love this appðŸ¤™ðŸ¤™ðŸ¤™,5,0,5.7.0.20,13/01/2021 03:29,,,newest,com.anydo
gp:AOqpTOG0l9GYpGZCDMqxFG141Yeh0dBg0OSm_yVGFfurNHRg5P290IVEvyynDr34IqpmiRiJ2d0-v2-2YLQmBQ,Og'abek,https://play-lh.googleusercontent.com/a-/AOh14GiS2uZ8IG9ZjmQU1D2DsRopwfFFZ6CFkDqquTEc,"Really helpful app in order to be productive! Overall, it is awesome ðŸ’ª Keep up the good work!",5,0,5.7.0.20,13/01/2021 03:05,,,newest,com.anydo
gp:AOqpTOGaZAZ40NsF3JfVqYeLgjSTUkzC-IIm7rU5kMhLjNwruX93lTM00qpKkdHP1FVNv7pdio5HgDk6ddDHpA,James Davis,https://play-lh.googleusercontent.com/a-/AOh14GhgrXsSrDL-UJgXVA-t3iu4OZdwNCJ2pca7MYgLZw,Best to do / reminder app out there!,5,1,5.7.0.20,13/01/2021 02:21,,,newest,com.anydo
gp:AOqpTOFmUI4Td6CfMotmzMwliiiufoiGVW4C8i_4bB8y_XcoA5q21vEZ4Y1uGqOGv6oAZj3kWJYBYuCZepOaRg,Brian Hockenhull,https://play-lh.googleusercontent.com/a-/AOh14GhoONt2scS7mR_m7lfo1jOXxHY6jb-JdvjywLlBMw,"A nice simple to do app, easy, no frills, and it works",5,0,5.7.0.20,12/01/2021 18:12,,,newest,com.anydo
gp:AOqpTOFMBOv1rZJtuboWxiD1foQmNYCBxiOzi5m592-b2OSX7d8x8McCHYupKDNjEroA_eBKWT9Ni7d87UNJUg,Ã‰dner Lodge Naene,https://play-lh.googleusercontent.com/a-/AOh14Gjyx-gxQ2kcdaXRmkWTPUYe84xvjKdBMDCdYsrdsg,Best task manager I ever used,5,0,5.7.0.20,12/01/2021 16:00,,,newest,com.anydo
gp:AOqpTOFS17isiMsjgQmu-SsmprCUkHo32LllNYiwnusaiKxEgo618sB2Rpc0YdS4S8KUJJQrNjv7GDk8W-LY2w,Shahinsha Simil,https://play-lh.googleusercontent.com/a-/AOh14GhK2tal8WIixK7GtUe2kj6J_A_FUgugIQAnnTbpzA,Good job âœ¨âœ¨,5,0,5.7.0.20,12/01/2021 12:28,,,newest,com.anydo
gp:AOqpTOGsgY7cLmYn9bTzwdDT_tiykGWJDCI3Ql4YbIOAdqGv4_fDaOTsAKeSvRzfBtwpzdjLxUCvLSIP9x2G9Q,Lilisbet De Sousa,https://play-lh.googleusercontent.com/a-/AOh14GjU441kX60YEBfAoxOGc_6uYfsFP3WI5U6DL9cH,I've been using this app for a long time now. I have a very bad memorie and this app make me remember al I need to do! But sometimes my account closes suddenly for no reason and is imposible to log back in as I never remember which account I'm using. But appart from that I love this app.,5,0,5.7.0.20,12/01/2021 09:23,,,newest,com.anydo
gp:AOqpTOGVXDOF6B__HUQygrb9CWnAAdakOdS7jFePGE7flVTWyBpVbFxK2sZc1bZ3xAWTdYj9f0L1FRF93wCKng,Lina Andrea Castro Pulido,https://play-lh.googleusercontent.com/a-/AOh14Ggg0N2E5EmfN3wWXMU6DRc_asqw-yWHd6ReIT0d,"Really good tool, has different resources and it's easy to use",5,0,5.7.0.20,12/01/2021 07:57,,,newest,com.anydo
gp:AOqpTOEnPt_uute-1lrgpkndCCRjFvLi0vzBOgKAGULbD9LUXiEjZl07hpRYcbUV_5kBb8dYF5QLjc-q2VsMfw,Sherli,https://play-lh.googleusercontent.com/a-/AOh14GhYhYDr7x1K2huxyY_DZrkDHMsUSOpQ7x6jllc67g,Best app with reminders,5,0,5.7.0.20,12/01/2021 07:02,,,newest,com.anydo
gp:AOqpTOGOCYfM4q848VWW9DlKQYGMEzDkK9cprt64GSGqMOfTzSzHxzPedgHuEycqpQGOrvj5G8TCad3MtdYEhQ,Cerita Angela,https://play-lh.googleusercontent.com/a-/AOh14GhICrQzuHJdvlFsPjtMvLi8Ssc-UXtYfYA9zPLosg,Nice APL. Thanks,5,0,5.7.0.20,12/01/2021 04:47,,,newest,com.anydo
gp:AOqpTOFFm7u1GiEuOznW9sgv821do-EfjeY4oAMmjz_a2H-BVt_zx3Bu_-vbOtKL4TjtncLucVXbaxpDPxK0VQ,Jamal Khan,https://play-lh.googleusercontent.com/-KyXCGD3jsGg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnw2jY3w7R-522RycVCHA3y1Tt7Ig/photo.jpg,12344 44 ...,5,0,,11/01/2021 17:34,,,newest,com.anydo
gp:AOqpTOFy8vhFBMfHUXcDmAvq2FJfSd2knDbtcBD_fOsvLoFRvC0JkOn6iVy865ihmP3ALfG74PUqQ5N_fpzYWQ,Jimi Hendrixx,https://play-lh.googleusercontent.com/-6swDk-9XbdE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmJS6UpbQaLNxJfMy2BuXlt-SStSw/photo.jpg,My go-to to do list app,5,0,4.10.9.0,11/01/2021 11:18,,,newest,com.anydo
gp:AOqpTOFdprCdNhtjsO97q3V1ULZHfIO1vTVkvTLE4ZBiS2p9Y64ODPhNDCgbcQEbYP9ZFzwam_FunyAq_ZlBAg,Ammar Ghori,https://play-lh.googleusercontent.com/a-/AOh14GjO9JNkkcFxM4jtAQx20ZQusNVrQ6RfTJzqbQ_V,"No words to describe how incredible this app is, just love it! ðŸ˜ƒ",5,0,,11/01/2021 06:58,,,newest,com.anydo
gp:AOqpTOGpE3dfPQFCyNB1rBlwZFqfUOHCg0BnN2ccLhsacJF5kqkUxfXqCNsxw_wApRHz7FN5gJikvcu0xSwRNQ,Maurya Sanjay,https://play-lh.googleusercontent.com/a-/AOh14GiS1hRHxsszw2GwoPFcrfsmTh8ITRbNUhPCh-B6X2Y,Flawless app I'm using the premium version and it's really flawless,5,0,5.7.0.20,11/01/2021 05:08,,,newest,com.anydo
gp:AOqpTOHm6-xPsLSvcw3W_tt1nExrq6A4yN27xWcFS_ZMEgMb2fQtjiGVdNLeYdXLhcPRdCY5vUh2YbRW7ku7TA,Salam Khan,https://play-lh.googleusercontent.com/a-/AOh14GjFLqRwc07KbXpeB5JQMgLOpN5muBYTAmTPMh5HtQ,Vry useful,5,0,,11/01/2021 00:57,,,newest,com.anydo
